pid sid task resp start version parA rt time_elapsed block
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 br 13 -30 2 267 2894 2815575 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 br 13 25 2 247 2586 2818167 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 br 12 28 2 222 4323 2822500 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 br 11 26 2 231 2949 2825456 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 br 20 -24 2 281 3073 2828536 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 br 13 -18 2 266 2537 2831081 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 pog 315 289 2 339 3009 2846276 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 pog 293 379 2 307 3061 2849343 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 pog 312 314 2 331 3494 2852843 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 pog 303 365 2 309 2798 2855646 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 pog 289 293 2 304 2137 2857789 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 pog 309 353 2 327 2783 2860578 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 pog 298 390 2 303 3267 2863850 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 pog 316 282 2 338 6969 2870832 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 pog 357 329 2 380 2436 2873280 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 pog 304 352 2 318 2937 2876228 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 pog 354 382 2 371 2313 2878553 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 pog 349 343 2 374 1399 2879957 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 pog 325 333 2 335 2038 2882001 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 pog 361 365 2 371 2194 2884201 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 pog 312 318 2 325 2343 2886552 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 zol 0.29 0.31 1 NA 5050 2916183 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 zol -0.24 0.24 1 NA 40 2916243 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 zol 0.31 -0.21 1 NA 5839 2922092 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 zol 0.19 -0.29 1 NA 6675 2928785 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 zol 0.19 -0.09 1 NA 2703 2931496 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 zol 0.1 -0.4 1 NA 5363 2936876 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 zol 0.32 -0.22 1 NA 2393 2939287 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 zol 0.3 -0.7 1 NA 6831 2946130 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 zol 0.3 0.4 1 NA 5105 2951253 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 zol 0.29 -0.69 1 NA 7809 2959082 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 zol 0.0500000000000001 -0.45 1 NA 7936 2967029 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 zol 0.08 -0.38 1 NA 4385 2971433 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 zol 0.2 -0.5 1 NA 4489 2975927 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 zol 0.11 -0.31 1 NA 2795 2978727 1
55a5f19bfdf99b28b5340d00 64e50290df62995c3043a679 zol -0.04 -0.26 1 NA 5955 2984692 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 24 45 1 22 6434 195152 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 51 39 1 46 null 203167 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 60 23 1 52 4935 208116 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 65 36 1 56 4211 212345 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 57 45 1 46 4761 217112 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 42 44 1 37 5125 222245 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 26 47 1 23 5846 228094 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 61 30 1 51 6415 234514 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 39 36 1 34 3694 238213 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 52 42 1 45 6000 244216 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 57 60 1 47 4915 249144 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 62 43 1 52 6165 255317 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 65 45 1 59 null 263325 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 66 58 1 55 2620 265952 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 51 37 1 43 5765 271743 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 22 37 1 28 4702 336098 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 37 43 1 46 6795 342908 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 21 27 1 25 6458 349373 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 37 35 1 46 5877 355258 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 25 30 1 29 4230 359492 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 40 30 1 47 7395 366891 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 37 47 1 46 3883 370780 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 25 47 1 28 4854 375648 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 42 46 1 51 6303 381964 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 27 45 1 34 null 389988 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 23 33 1 26 7416 397407 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 33 33 1 43 null 405423 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 27 27 1 40 44 405473 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 20 45 1 24 5884 411373 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 28 35 1 32 6613 417990 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 286 370 2 319 null 475786 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 307 309 2 346 5410 481199 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 332 334 2 374 4951 486158 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 272 370 2 309 6875 493053 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 303 307 2 337 3576 496631 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 297 329 2 335 4937 501575 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 339 327 2 377 3666 505253 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 311 295 2 353 4229 509484 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 318 340 2 361 5890 515376 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 297 359 2 335 5584 520985 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 288 310 2 323 5165 526151 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 285 327 2 305 4247 530401 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 318 308 2 347 4447 534851 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 312 296 2 343 2387 537240 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 287 387 2 322 6652 543901 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br 21 13 2 211 2896 572446 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br 22 -13 2 285 4691 577157 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br 20 11 2 206 5911 583079 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br 21 19 2 263 2994 586082 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br 19 -2 2 254 6547 592632 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br 27 -7 2 274 7032 599668 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br 25 22 2 259 2237 601910 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br 25 -7 2 273 6875 608798 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br 27 21 2 271 5781 614582 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br 27 11 2 299 6030 620614 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br 23 25 2 222 5175 625795 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br 23 -18 2 244 null 633812 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br 24 16 2 277 5749 639564 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br 24 6 2 255 5496 645064 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br 25 -29 2 277 7095 652164 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol 0.9 -0.3 1 NA null 685295 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol 0.66 0.44 1 NA 5813 691116 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol 1.33 -0.03 1 NA 7339 698475 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol 0.77 -0.57 1 NA 3810 702309 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol 1.56 0.14 1 NA 4286 706607 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol 0.94 -0.64 1 NA 5377 712007 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol 1.21 -0.21 1 NA 4614 716638 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol 0.88 -0.08 1 NA 5666 722333 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol 1.23 -0.73 1 NA 3644 725997 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol 0.8 -0.6 1 NA 5999 732024 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol 0.27 -0.57 1 NA 6341 738390 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol 0.81 0.49 1 NA 5666 744082 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol 1.09 0.41 1 NA 5565 749662 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol 1.34 0.46 1 NA 5146 754812 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol 1.22 0.58 1 NA 3432 758249 0
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 196 214 1 165 4085 782242 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 166 102 1 139 6113 788358 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 201 135 1 173 4414 792777 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 152 186 1 125 6207 798991 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 151 189 1 130 4513 803508 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 187 133 1 159 6596 810111 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 157 165 1 131 4985 815102 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 166 216 1 142 5667 820776 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 181 119 1 148 5076 825857 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 211 201 1 182 6066 831927 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 200 158 1 173 5609 837540 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 194 146 1 162 5895 843441 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 182 110 1 155 6386 849831 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 213 171 1 189 7419 857289 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pog 180 130 1 150 4518 861811 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 36 23 2 43 4161 897869 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 19 22 2 23 4777 902654 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 35 55 2 41 6101 908759 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 35 35 2 46 1133 909904 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 19 50 2 22 6148 916056 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 37 31 2 46 3893 919953 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 31 29 2 36 2562 922519 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 45 20 2 52 4298 926823 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 33 39 2 38 3539 930365 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 21 42 2 24 4531 934903 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 24 46 2 31 5916 940821 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 32 37 2 36 5456 946291 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 18 45 2 21 4625 950919 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 17 52 2 20 4781 955703 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 pz 45 56 2 54 5871 961577 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 59 42 2 49 6245 994837 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 38 29 2 28 5625 1000468 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 51 37 2 42 5133 1005605 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 50 31 2 42 5931 1011555 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 45 37 2 32 3733 1015306 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 51 43 2 43 6198 1021517 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 56 44 2 46 3231 1024751 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 56 46 2 48 6077 1030832 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 51 54 2 42 3977 1034818 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 41 52 2 32 4246 1039068 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 62 41 2 53 4380 1043454 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 24 35 2 24 4442 1047900 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 44 30 2 37 3930 1051833 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 37 29 2 31 4905 1056741 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 eb 29 50 2 25 5547 1062301 NA
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol -0.32 -0.38 2 NA 6490 1096228 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol -1.4 0.1 2 NA 3738 1099976 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol -1.53 0.13 2 NA 5083 1105083 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol -1.64 0.74 2 NA 5233 1110320 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol -0.59 0.59 2 NA 5747 1116083 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol -1.09 -0.51 2 NA 5995 1122083 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol -0.6 -0.2 2 NA 5065 1127201 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol -0.38 -0.62 2 NA 2841 1130108 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol -0.99 0.19 2 NA 3243 1133365 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol -0.91 -0.49 2 NA 5487 1138882 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol -1.26 0.56 2 NA 4884 1143771 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol -0.73 0.73 2 NA 5167 1148965 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol -1.27 0.07 2 NA 4945 1153915 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol -1.16 -0.74 2 NA 4747 1158665 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 zol -1.12 0.42 2 NA 3912 1162581 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br -15 -9 1 287 3886 1182316 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br -8 15 1 235 4445 1186778 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br -15 27 1 299 7262 1194045 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br -16 30 1 229 6880 1200927 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br -15 30 1 296 6328 1207260 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br -15 10 1 268 3504 1210772 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br -15 9 1 215 4477 1215260 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br -22 -12 1 226 3994 1219257 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br -15 30 1 214 6611 1225892 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br -15 25 1 290 6443 1232344 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br -18 20 1 273 null 1240359 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br 29 29 1 272 17 1240415 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br -16 8 1 263 4399 1244831 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br -14 10 1 273 4770 1249616 1
55b508f4fdf99b1c26c21c69 64e50c10068e51e8562a66d7 br -17 -11 1 227 4887 1254515 1
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pz 21 45 2 33 null 356241 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pz 19 44 2 29 null 364243 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pz 22 24 2 35 null 372246 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pz 24 32 2 45 4695 376949 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pz 24 36 2 54 null 384953 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pz 22 33 2 30 null 392967 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pz 27 43 2 59 null 400981 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pz 27 44 2 58 null 408994 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pz 24 53 2 50 null 416999 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pz 32 56 2 54 null 425001 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pz 29 24 2 46 null 433003 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pz 25 35 2 37 null 441005 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pz 26 51 2 41 null 449008 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pz 26 55 2 56 null 457011 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pz 14 33 2 24 null 465014 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 eb 39 51 2 34 null 544935 NA
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 eb 37 36 2 34 null 552939 NA
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 eb 45 33 2 46 null 560943 NA
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 eb 27 36 2 24 null 568946 NA
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 eb 33 28 2 33 null 576954 NA
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 eb 31 24 2 29 null 584958 NA
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 eb 27 50 2 27 null 592978 NA
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 eb 40 25 2 39 null 600980 NA
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 eb 37 29 2 34 null 608983 NA
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 eb 41 34 2 39 null 616987 NA
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 eb 54 32 2 52 null 624989 NA
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 eb 28 53 2 29 null 632991 NA
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 eb 28 26 2 29 null 640996 NA
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 eb 53 29 2 52 null 648999 NA
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 eb 58 26 2 54 null 657002 NA
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pog 330 298 2 346 null 723307 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pog 310 284 2 324 null 731309 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pog 353 359 2 364 null 739311 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pog 292 336 2 311 null 747313 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pog 287 319 2 300 null 755319 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pog 284 290 2 301 null 763321 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pog 306 344 2 316 null 771324 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pog 304 282 2 318 null 779327 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pog 316 368 2 329 null 787329 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pog 358 306 2 371 null 795332 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pog 362 332 2 379 null 803339 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pog 336 286 2 344 null 811343 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pog 288 312 2 303 null 819348 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pog 310 308 2 326 null 827351 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 pog 345 393 2 358 null 835353 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 zol -1.51 0.41 2 NA null 888357 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 zol -0.8 -0.4 2 NA null 896368 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 zol -0.89 -0.21 2 NA null 904372 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 zol -1.55 0.15 2 NA null 912379 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 zol -1.41 0.31 2 NA 5216 917601 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 zol -1.32 0.02 2 NA 4596 922205 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 zol -0.68 -0.22 2 NA 3900 926116 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 zol -1.62 0.12 2 NA 2511 928630 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 zol -1.5 -0.3 2 NA 3038 931678 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 zol -1.5 -0.1 2 NA 2654 934335 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 zol -1.71 0.21 2 NA 2789 937129 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 zol -1.31 0.11 2 NA 3213 940344 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 zol -1.71 0.11 2 NA 3190 943540 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 zol -0.87 0.57 2 NA null 951549 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 zol -0.97 0.37 2 NA null 959555 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 br 18 -24 2 239 4278 997794 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 br 15 6 2 202 3155 1000960 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 br 17 16 2 286 3940 1004921 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 br 12 -9 2 234 3743 1008671 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 br 16 -23 2 213 null 1016675 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 br 16 -15 2 239 5487 1022166 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 br 18 25 2 291 4669 1026836 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 br 19 4 2 294 3115 1029953 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 br 15 -24 2 273 3239 1033212 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 br 17 -13 2 209 4566 1037782 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 br 20 -30 2 259 5860 1043644 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 br 17 -23 2 235 3046 1046695 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 br 16 -18 2 257 5751 1052453 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 br 17 23 2 261 3048 1055504 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 br 19 22 2 214 1826 1057332 0
560379c9e372c00011bd4a90 64de66644aa88cd792d1eef0 eb 42 50 1 45 6702 1098517 NA
